epoch,Train (k=2),Test (k=2),Train (k=3),Test (k=3),Train (k=5),Test (k=5),Train (k=10),Test (k=10)
5026,1.740341844110299,2.4424522915681153,1.7658712155477616,2.62248589086709,1.8099686276873612,2.2619145402928833,1.8401407494825974,2.162459781021076
5027,1.7403411057057232,2.442440335116092,1.7658711924332817,2.6224841748597556,1.8099686269875535,2.2619147216491755,1.8401407494506987,2.1624597432334998
5028,1.7403403688393733,2.442428396441312,1.76587116938148,2.622482461460526,1.8099686262901447,2.261914902704018,1.8401407494189175,2.1624597055063557
5029,1.740339633508023,2.442416475517298,1.7658711463921872,2.6224807506652974,1.8099686255951326,2.261915083457886,1.840140749387258,2.162459667839558
5030,1.7403388997084435,2.442404572317632,1.7658711234652442,2.622479042469916,1.809968624902496,2.2619152639112583,1.8401407493557194,2.1624596302330272
5031,1.740338167437419,2.4423926868159183,1.7658711006004655,2.6224773368703107,1.8099686242122346,2.261915444064616,1.840140749324299,2.1624595926866435
5032,1.7403374366917372,2.4423808189858303,1.765871077797696,2.6224756338623703,1.8099686235243388,2.261915623918444,1.8401407492929942,2.162459555200342
5033,1.7403367074681897,2.4423689688010395,1.7658710550567547,2.622473933441988,1.8099686228388094,2.261915803473202,1.8401407492618111,2.162459517774023
5034,1.7403359797635862,2.4423571362352976,1.7658710323774767,2.6224722356051,1.8099686221556233,2.2619159827293904,1.8401407492307456,2.1624594804075934
5035,1.7403352535747314,2.442345321262391,1.7658710097596995,2.6224705403476145,1.8099686214747799,2.26191616168747,1.8401407491997965,2.1624594431009636
5036,1.7403345288984493,2.442333523856105,1.765870987203255,2.622468847665464,1.8099686207962704,2.261916340347928,1.840140749168965,2.162459405854045
5037,1.7403338057315505,2.4423217439903224,1.7658709647079682,2.6224671575545693,1.8099686201200906,2.261916518711222,1.8401407491382493,2.1624593686667577
5038,1.740333084070878,2.4423099816389344,1.7658709422736816,2.622465470010889,1.8099686194462254,2.261916696777848,1.8401407491076476,2.1624593315389933
5039,1.7403323639132544,2.4422982367758763,1.7658709199002265,2.6224637850303543,1.809968618774667,2.261916874548261,1.8401407490771646,2.1624592944706817
5040,1.740331645255528,2.442286509375113,1.765870897587434,2.622462102608927,1.8099686181054142,2.26191705202294,1.840140749046796,2.1624592574617187
5041,1.7403309280945543,2.4422747994106833,1.765870875335142,2.622460422742575,1.809968617438458,2.261917229202367,1.8401407490165416,2.1624592205120092
5042,1.7403302124271824,2.442263106856631,1.7658708531431906,2.6224587454272648,1.8099686167737858,2.2619174060870018,1.8401407489864003,2.162459183621481
5043,1.7403294982502804,2.4422514316870516,1.7658708310114044,2.6224570706589656,1.8099686161113933,2.2619175826773263,1.8401407489563748,2.162459146790045
5044,1.7403287855607115,2.4422397738760724,1.7658708089396287,2.6224553984336514,1.8099686154512675,2.261917758973797,1.8401407489264603,2.1624591100175907
5045,1.7403280743553593,2.4422281333978906,1.7658707869277013,2.6224537287473155,1.8099686147934109,2.261917934976901,1.8401407488966601,2.162459073304052
5046,1.7403273646311077,2.4422165102267113,1.7658707649754488,2.6224520615959666,1.8099686141378057,2.261918110687078,1.840140748866973,2.162459036649328
5047,1.7403266563848314,2.4422049043367813,1.7658707430827214,2.622450396975587,1.809968613484449,2.2619182861048257,1.8401407488373978,2.162459000053345
5048,1.7403259496134444,2.4421933157024114,1.7658707212493567,2.6224487348822003,1.809968612833332,2.2619184612306027,1.8401407488079318,2.162458963515977
5049,1.740325244313841,2.442181744297921,1.765870699475175,2.6224470753118045,1.8099686121844454,2.2619186360648658,1.8401407487785808,2.1624589270371843
5050,1.7403245404829368,2.442170190097688,1.765870677760038,2.6224454182604373,1.8099686115377847,2.261918810608088,1.8401407487493386,2.162458890616843
5051,1.7403238381176338,2.4421586530761235,1.7658706561037718,2.622443763724117,1.809968610893339,2.2619189848607433,1.840140748720208,2.1624588542548837
5052,1.7403231372148673,2.4421471332076807,1.7658706345062203,2.6224421116988745,1.8099686102511037,2.2619191588232814,1.8401407486911847,2.162458817951212
5053,1.7403224377715696,2.442135630466847,1.765870612967225,2.6224404621807555,1.8099686096110716,2.26191933249618,1.8401407486622727,2.162458781705736
5054,1.7403217397846682,2.442124144828154,1.7658705914866217,2.6224388151658147,1.8099686089732319,2.2619195058798853,1.840140748633469,2.1624587455183777
5055,1.7403210432511012,2.442112676266171,1.7658705700642585,2.622437170650101,1.8099686083375794,2.2619196789748686,1.8401407486047758,2.1624587093890293
5056,1.7403203481678227,2.4421012247555036,1.7658705486999724,2.622435528629664,1.8099686077041046,2.261919851781598,1.8401407485761925,2.1624586733176248
5057,1.7403196545317887,2.442089790270796,1.7658705273936033,2.6224338891005954,1.8099686070728047,2.261920024300532,1.840140748547712,2.1624586373040766
5058,1.7403189623399495,2.442078372786739,1.765870506145,2.6224322520589536,1.809968606443667,2.261920196532128,1.8401407485193428,2.162458601348282
5059,1.7403182715892938,2.442066972278063,1.765870484954003,2.622430617500814,1.8099686058166788,2.2619203684768543,1.8401407484910806,2.1624585654501645
5060,1.740317582276781,2.442055588719511,1.7658704638204494,2.6224289854222804,1.8099686051918482,2.26192054013515,1.8401407484629224,2.162458529609632
5061,1.740316894399392,2.442044222085893,1.7658704427441936,2.622427355819432,1.8099686045691599,2.2619207115074973,1.8401407484348713,2.1624584938266
5062,1.7403162079541223,2.442032872352063,1.765870421725072,2.6224257286883725,1.8099686039486045,2.2619208825943358,1.8401407484069257,2.1624584581009856
5063,1.7403155229379614,2.4420215394928837,1.765870400762928,2.6224241040252143,1.8099686033301743,2.261921053396127,1.8401407483790866,2.1624584224326844
5064,1.7403148393479015,2.4420102234832677,1.765870379857619,2.622422481826052,1.8099686027138635,2.2619212239133346,1.8401407483513537,2.162458386821629
5065,1.740314157180952,2.4419989242981863,1.7658703590089768,2.6224208620870297,1.8099686020996688,2.2619213941464094,1.8401407483237247,2.1624583512677273
5066,1.7403134764341397,2.441987641912623,1.765870338216854,2.622419244804268,1.8099686014875793,2.2619215640958132,1.8401407482962,2.1624583157708903
5067,1.740312797104461,2.441976376301608,1.7658703174810915,2.6224176299738873,1.8099686008775844,2.261921733761989,1.840140748268778,2.162458280331033
5068,1.7403121191889666,2.441965127440218,1.7658702968015447,2.6224160175920335,1.8099686002696835,2.261921903145393,1.8401407482414598,2.162458244948075
5069,1.7403114426846642,2.4419538953035627,1.7658702761780496,2.622414407654849,1.8099685996638661,2.261922072246482,1.8401407482142447,2.1624582096219203
5070,1.7403107675885983,2.441942679866771,1.7658702556104613,2.622412800158493,1.8099685990601262,2.2619222410657143,1.840140748187133,2.162458174352488
5071,1.7403100938978213,2.441931481105045,1.7658702350986284,2.62241119509912,1.8099685984584526,2.261922409603529,1.8401407481601246,2.162458139139689
5072,1.7403094216093788,2.441920298993611,1.7658702146423921,2.6224095924728883,1.809968597858844,2.261922577860386,1.8401407481332164,2.1624581039834423
5073,1.7403087507203263,2.4419091335077123,1.7658701942416066,2.6224079922759826,1.8099685972612902,2.2619227458367313,1.8401407481064105,2.1624580688836597
5074,1.7403080812277238,2.4418979846226536,1.7658701738961267,2.6224063945045626,1.8099685966657844,2.261922913533019,1.840140748079704,2.162458033840249
5075,1.7403074131286531,2.44188685231377,1.765870153605789,2.6224047991548174,1.8099685960723195,2.2619230809496944,1.8401407480531016,2.162457998853143
5076,1.7403067464201718,2.441875736556432,1.7658701333704538,2.6224032062229523,1.8099685954808886,2.2619232480872062,1.840140748026597,2.162457963922238
5077,1.7403060810993733,2.4418646373260637,1.7658701131899655,2.6224016157051357,1.8099685948914845,2.261923414945996,1.8401407480001937,2.1624579290474615
5078,1.7403054171633432,2.441853554598092,1.7658700930641853,2.6224000275975974,1.8099685943041055,2.2619235815265277,1.840140747973889,2.1624578942287243
5079,1.740304754609173,2.4418424883480245,1.7658700729929429,2.6223984418965305,1.809968593718736,2.261923747829222,1.8401407479476855,2.162457859465932
5080,1.7403040934339575,2.4418314385513713,1.7658700529761155,2.6223968585981536,1.8099685931353693,2.2619239138545586,1.840140747921581,2.162457824759011
5081,1.7403034336348182,2.4418204051837,1.7658700330135353,2.6223952776986916,1.80996859255401,2.2619240796029585,1.8401407478955718,2.1624577901078768
5082,1.7403027752088498,2.4418093882206082,1.7658700131050693,2.6223936991943666,1.809968591974639,2.2619242450748698,1.840140747869663,2.1624577555124382
5083,1.7403021181531826,2.4417983876377236,1.7658699932505606,2.622392123081412,1.8099685913972565,2.261924410270739,1.8401407478438518,2.1624577209726157
5084,1.740301462464949,2.441787403410728,1.7658699734498644,2.6223905493560653,1.8099685908218504,2.261924575191,1.8401407478181362,2.1624576864883296
5085,1.7403008081412528,2.441776435515331,1.7658699537028368,2.622388978014591,1.8099685902484146,2.2619247398361146,1.8401407477925176,2.162457652059474
5086,1.7403001551792554,2.441765483927275,1.7658699340093313,2.622387409053218,1.8099685896769475,2.261924904206511,1.8401407477670002,2.162457617685991
5087,1.7402995035760855,2.441754548622348,1.765869914369203,2.6223858424682294,1.8099685891074437,2.2619250683026317,1.8401407477415745,2.1624575833677877
5088,1.740298853328899,2.441743629576366,1.7658698947822993,2.6223842782558724,1.8099685885398862,2.2619252321249164,1.8401407477162461,2.162457549104772
5089,1.7402982044348492,2.4417327267651987,1.7658698752484898,2.622382716412416,1.809968587974274,2.26192539567381,1.8401407476910119,2.16245751489688
5090,1.740297556891094,2.441721840164729,1.7658698557676182,2.622381156934147,1.809968587410601,2.2619255589497445,1.8401407476658744,2.162457480744009
5091,1.7402969106948016,2.4417109697508863,1.7658698363395429,2.622379599817354,1.809968586848861,2.261925721953161,1.840140747640832,2.1624574466460773
5092,1.7402962658431518,2.4417001154996436,1.7658698169641183,2.622378045058323,1.8099685862890464,2.2619258846844987,1.8401407476158838,2.1624574126029983
5093,1.7402956223333095,2.441689277387024,1.7658697976412128,2.622376492653341,1.8099685857311525,2.261926047144196,1.840140747591032,2.1624573786147048
5094,1.7402949801624716,2.441678455389037,1.7658697783706705,2.6223749425987157,1.8099685851751688,2.2619262093326875,1.8401407475662712,2.162457344681104
5095,1.740294339327829,2.441667649481778,1.7658697591523564,2.622373394890751,1.8099685846210911,2.261926371250413,1.8401407475416023,2.16245731080211
5096,1.7402936998265721,2.4416568596413746,1.7658697399861245,2.6223718495257735,1.8099685840689126,2.2619265328977933,1.8401407475170295,2.162457276977647
5097,1.740293061655904,2.441646085843948,1.7658697208718355,2.62237030650009,1.809968583518626,2.261926694275286,1.8401407474925473,2.1624572432076294
5098,1.7402924248130396,2.4416353280657046,1.7658697018093459,2.622368765810031,1.809968582970225,2.2619268553833045,1.8401407474681606,2.1624572094919725
5099,1.740291789295187,2.441624586282866,1.7658696827985134,2.622367227451934,1.80996858242371,2.26192701622229,1.8401407474438631,2.1624571758305886
5100,1.740291155099563,2.4416138604716973,1.765869663839209,2.622365691422131,1.8099685818790636,2.2619271767926805,1.8401407474196556,2.162457142223417
5101,1.74029052222341,2.4416031506084863,1.765869644931277,2.622364157716978,1.8099685813362825,2.261927337094897,1.8401407473955438,2.1624571086703517
5102,1.740289890663948,2.4415924566695706,1.7658696260745874,2.6223626263328206,1.809968580795362,2.2619274971293777,1.8401407473715214,2.162457075171317
5103,1.740289260418412,2.4415817786313165,1.7658696072689966,2.622361097266003,1.8099685802562946,2.2619276568965554,1.84014074734759,2.1624570417262303
5104,1.7402886314840527,2.441571116470132,1.7658695885143716,2.622359570512906,1.8099685797190794,2.261927816396856,1.8401407473237477,2.1624570083350134
5105,1.7402880038581292,2.4415604701624596,1.765869569810565,2.6223580460698934,1.809968579183702,2.2619279756307002,1.8401407472999967,2.162456974997573
5106,1.7402873775378735,2.4415498396847597,1.7658695511574412,2.622356523933329,1.8099685786501614,2.261928134598532,1.8401407472763314,2.1624569417138537
5107,1.7402867525205654,2.441539225013563,1.7658695325548674,2.622355004099607,1.8099685781184487,2.2619282933007745,1.8401407472527598,2.162456908483748
5108,1.7402861288034603,2.44152862612542,1.7658695140027068,2.622353486565101,1.809968577588561,2.261928451737853,1.8401407472292757,2.162456875307183
5109,1.740285506383843,2.441518042996905,1.7658694955008107,2.6223519713262218,1.8099685770604832,2.261928609910197,1.8401407472058806,2.162456842184083
5110,1.7402848852589912,2.441507475604631,1.7658694770490584,2.62235045837935,1.8099685765342226,2.2619287678182363,1.8401407471825735,2.1624568091143566
5111,1.7402842654261805,2.4414969239252655,1.7658694586473012,2.6223489477209116,1.809968576009761,2.261928925462383,1.8401407471593543,2.1624567760979323
5112,1.7402836468827063,2.4414863879355027,1.7658694402954094,2.622347439347299,1.8099685754870989,2.261929082843069,1.8401407471362212,2.1624567431347157
5113,1.7402830296258618,2.4414758676120543,1.7658694219932407,2.62234593325493,1.8099685749662289,2.2619292399607187,1.840140747113176,2.1624567102246326
5114,1.7402824136529522,2.4414653629317007,1.7658694037406726,2.6223444294402385,1.809968574447145,2.2619293968157654,1.8401407470902167,2.1624566773676124
5115,1.7402817989612858,2.4414548738712236,1.7658693855375605,2.622342927899648,1.809968573929836,2.26192955340862,1.8401407470673479,2.162456644563556
5116,1.7402811855481697,2.4414444004074647,1.7658693673837629,2.6223414286295905,1.809968573414304,2.2619297097397024,1.840140747044564,2.162456611812396
5117,1.740280573410933,2.4414339425172855,1.765869349279168,2.6223399316265046,1.809968572900535,2.261929865809438,1.8401407470218654,2.162456579114049
5118,1.740279962546886,2.441423500177593,1.7658693312236198,2.622338436886833,1.8099685723885333,2.2619300216182627,1.8401407469992506,2.1624565464684364
5119,1.7402793529533733,2.4414130733653323,1.7658693132170011,2.6223369444070426,1.8099685718782836,2.2619301771665743,1.8401407469767244,2.1624565138754703
5120,1.7402787446277213,2.4414026620574725,1.7658692952591608,2.6223354541835864,1.8099685713697835,2.261930332454804,1.84014074695428,2.16245648133508
5121,1.7402781375672776,2.441392266231014,1.7658692773499858,2.6223339662129113,1.8099685708630218,2.261930487483376,1.840140746931923,2.1624564488471765
5122,1.7402775317693862,2.4413818858630116,1.7658692594893344,2.622332480491507,1.8099685703580017,2.261930642252696,1.8401407469096493,2.1624564164116755
5123,1.7402769272313938,2.4413715209305327,1.765869241677074,2.6223309970158457,1.8099685698547074,2.2619307967631888,1.8401407468874584,2.162456384028519
5124,1.7402763239506704,2.4413611714107097,1.7658692239130753,2.6223295157824045,1.8099685693531427,2.261930951015273,1.8401407468653506,2.1624563516976076
5125,1.740275721924579,2.4413508372806647,1.7658692061972057,2.6223280367876654,1.809968568853293,2.261931105009358,1.840140746843329,2.16245631941887
5126,1.740275121150477,2.441340518517603,1.7658691885293376,2.6223265600281347,1.8099685683551623,2.261931258745869,1.8401407468213893,2.1624562871922186
